
2015_06_26_14_56_814,$Temprature: 39.6774177551 Celciu,Pressure: 102.7089385986 kP,Humidity: 25.8758220672%R,O3 @S2B: 2.1000001430V - 6.8086514472 kohm,CO2: 2.6387095451,NO2 @S3B: 1.5064516067V - 1.0972608375kohm,AP1 @ S4: 1.7580645084V - 44.6373329162kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_56_729,$Temprature: 35.4838676452 Celciu,Pressure: 103.5642623901 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.1580643653V - 6.0758843421 kohm,CO2: 2.4451611042,NO2 @S3B: 1.5258064270V - 1.0421917438kohm,AP1 @ S4: 1.7741935253V - 44.0458526611kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_56_645,$Temprature: 39.3548393249 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.1580643653V - 6.0758843421 kohm,CO2: 2.4483871459,NO2 @S3B: 1.5161290168V - 1.0695507526kohm,AP1 @ S4: 1.7903225421V - 43.4650230407kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_56_560,$Temprature: 39.0322570800 Celciu,Pressure: 102.8311386108 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.0774192810V - 7.1046829223 kohm,CO2: 2.6935484409,NO2 @S3B: 1.4612903594V - 1.2314276695kohm,AP1 @ S4: 1.7741935253V - 44.0458526611kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_56_476,$Temprature: 39.6774177551 Celciu,Pressure: 103.6864547729 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.0580644607V - 7.3635916709 kohm,CO2: 2.5387096405,NO2 @S3B: 1.4451613426V - 1.2813762474kohm,AP1 @ S4: 1.7677419185V - 44.2811470031kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_56_407,$Temprature: 37.7419357299 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.7023925781%R,O3 @S2B: 2.0967741012V - 6.8505525588 kohm,CO2: 2.5000000000,NO2 @S3B: 1.4548386573V - 1.2512744665kohm,AP1 @ S4: 1.7741935253V - 44.0458526611kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_56_323,$Temprature: 37.7419357299 Celciu,Pressure: 103.1977081298 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.1096773147V - 6.6837253570 kohm,CO2: 2.6741933822,NO2 @S3B: 1.5129032135V - 1.0787477493kohm,AP1 @ S4: 1.8193548202V - 42.4454879760kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_56_239,$Temprature: 35.4838676452 Celciu,Pressure: 104.1752090454 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.1548385620V - 6.1155581474 kohm,CO2: 2.4193549156,NO2 @S3B: 1.4677419662V - 1.2117551565kohm,AP1 @ S4: 1.8064516067V - 42.8945655822kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_56_154,$Temprature: 36.4516105651 Celciu,Pressure: 104.0530242919 kP,Humidity: 27.2632656097%R,O3 @S2B: 2.0774192810V - 7.1046829223 kohm,CO2: 2.6741933822,NO2 @S3B: 1.4677419662V - 1.2117551565kohm,AP1 @ S4: 1.7838709354V - 43.6960906982kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_56_085,$Temprature: 36.1290359497 Celciu,Pressure: 102.7089385986 kP,Humidity: 25.8758220672%R,O3 @S2B: 2.0612902641V - 7.3201022148 kohm,CO2: 2.6032257080,NO2 @S3B: 1.4967741966V - 1.1253291368kohm,AP1 @ S4: 1.8000000953V - 43.1215171813kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_56_001,$Temprature: 37.7419357299 Celciu,Pressure: 103.4420700073 kP,Humidity: 25.7023925781%R,O3 @S2B: 2.0806450843V - 7.0619993209 kohm,CO2: 2.6580643653,NO2 @S3B: 1.4258064270V - 1.3428072929kohm,AP1 @ S4: 1.8032257080V - 43.0078392028kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_917,$Temprature: 35.4838676452 Celciu,Pressure: 102.7089385986 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.0645160675V - 7.2767500877 kohm,CO2: 2.5258064270,NO2 @S3B: 1.4774193763V - 1.1825691413kohm,AP1 @ S4: 1.8032257080V - 43.0078392028kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_832,$Temprature: 38.3870964050 Celciu,Pressure: 103.5642623901 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.0612902641V - 7.3201022148 kohm,CO2: 2.5645160675,NO2 @S3B: 1.4290323257V - 1.3324527740kohm,AP1 @ S4: 1.8129032135V - 42.6692276000kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_748,$Temprature: 38.3870964050 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0709676742V - 7.1904478073 kohm,CO2: 2.5774192810,NO2 @S3B: 1.4548386573V - 1.2512744665kohm,AP1 @ S4: 1.7903225421V - 43.4650230407kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_679,$Temprature: 34.8387069702 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.1000001430V - 6.8086514472 kohm,CO2: 2.6000001430,NO2 @S3B: 1.4354838371V - 1.3118847608kohm,AP1 @ S4: 1.8258064270V - 42.2233238220kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_610,$Temprature: 38.0645141601 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.7429752349%R,O3 @S2B: 2.0903224945V - 6.9347410202 kohm,CO2: 2.6709675788,NO2 @S3B: 1.5193548202V - 1.0603923797kohm,AP1 @ S4: 1.8225807189V - 42.3342056274kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_526,$Temprature: 37.4193534851 Celciu,Pressure: 102.8311386108 kP,Humidity: 26.5695438385%R,O3 @S2B: 2.0709676742V - 7.1904478073 kohm,CO2: 2.5000000000,NO2 @S3B: 1.4354838371V - 1.3118847608kohm,AP1 @ S4: 1.8322581291V - 42.0027236938kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_441,$Temprature: 39.0322570800 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.1193547248V - 6.5599355697 kohm,CO2: 2.5516128540,NO2 @S3B: 1.4612903594V - 1.2314276695kohm,AP1 @ S4: 1.7935483455V - 43.3501052856kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_357,$Temprature: 34.8387069702 Celciu,Pressure: 102.8311386108 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0709676742V - 7.1904478073 kohm,CO2: 2.5096774101,NO2 @S3B: 1.4741935729V - 1.1922553825kohm,AP1 @ S4: 1.7935483455V - 43.3501052856kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_288,$Temprature: 38.7096786499 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.1451613903V - 6.2352910041 kohm,CO2: 2.4161288738,NO2 @S3B: 1.4838709831V - 1.1633234024kohm,AP1 @ S4: 1.7935483455V - 43.3501052856kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_204,$Temprature: 35.1612930297 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.1129031181V - 6.6423363685 kohm,CO2: 2.4129030704,NO2 @S3B: 1.5161290168V - 1.0695507526kohm,AP1 @ S4: 1.8193548202V - 42.4454879760kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_135,$Temprature: 36.1290359497 Celciu,Pressure: 103.6864547729 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.0741934776V - 7.1474981307 kohm,CO2: 2.6548385620,NO2 @S3B: 1.4838709831V - 1.1633234024kohm,AP1 @ S4: 1.8096773147V - 42.7816963195kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_051,$Temprature: 35.1612930297 Celciu,Pressure: 103.3199005126 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0580644607V - 7.3635916709 kohm,CO2: 2.4387097358,NO2 @S3B: 1.4548386573V - 1.2512744665kohm,AP1 @ S4: 1.7935483455V - 43.3501052856kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_966,$Temprature: 38.7096786499 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.1000001430V - 6.8086514472 kohm,CO2: 2.4064517021,NO2 @S3B: 1.4935483932V - 1.1347663402kohm,AP1 @ S4: 1.8000000953V - 43.1215171813kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_882,$Temprature: 39.0322570800 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.1419353485V - 6.2754459381 kohm,CO2: 2.3967740535,NO2 @S3B: 1.4741935729V - 1.1922553825kohm,AP1 @ S4: 1.7935483455V - 43.3501052856kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_57_813,$Temprature: 36.4516105651 Celciu,Pressure: 103.9308471679 kP,Humidity: 25.7023925781%R,O3 @S2B: 2.0806450843V - 7.0619993209 kohm,CO2: 2.6612904071,NO2 @S3B: 1.4903225898V - 1.1442438364kohm,AP1 @ S4: 1.7774193286V - 43.9288368225kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_58_729,$Temprature: 37.4193534851 Celciu,Pressure: 102.7089385986 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.0354838371V - 7.6718750000 kohm,CO2: 2.6225805282,NO2 @S3B: 1.4032258033V - 1.4166178703kohm,AP1 @ S4: 1.7677419185V - 44.2811470031kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_58_644,$Temprature: 35.4838676452 Celciu,Pressure: 103.3199005126 kP,Humidity: 25.8758220672%R,O3 @S2B: 2.0677418708V - 7.2335314750 kohm,CO2: 2.4161288738,NO2 @S3B: 1.4548386573V - 1.2512744665kohm,AP1 @ S4: 1.7935483455V - 43.3501052856kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_58_560,$Temprature: 39.0322570800 Celciu,Pressure: 103.8086395263 kP,Humidity: 26.5695438385%R,O3 @S2B: 2.0677418708V - 7.2335314750 kohm,CO2: 2.6612904071,NO2 @S3B: 1.4129033088V - 1.3846950531kohm,AP1 @ S4: 1.7935483455V - 43.3501052856kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_58_475,$Temprature: 35.8064498901 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.5695438385%R,O3 @S2B: 2.1032257080V - 6.7668833732 kohm,CO2: 2.4258062839,NO2 @S3B: 1.4645160675V - 1.2215701341kohm,AP1 @ S4: 1.7741935253V - 44.0458526611kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_58_407,$Temprature: 38.7096786499 Celciu,Pressure: 103.1977081298 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0774192810V - 7.1046829223 kohm,CO2: 2.5419354438,NO2 @S3B: 1.5225806236V - 1.0512728691kohm,AP1 @ S4: 1.7935483455V - 43.3501052856kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_58_322,$Temprature: 35.1612930297 Celciu,Pressure: 103.9308471679 kP,Humidity: 27.2632656097%R,O3 @S2B: 2.0645160675V - 7.2767500877 kohm,CO2: 2.5548386573,NO2 @S3B: 1.4806450843V - 1.1729254722kohm,AP1 @ S4: 1.8387097358V - 41.7836761474kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_58_238,$Temprature: 37.0967712402 Celciu,Pressure: 104.0530242919 kP,Humidity: 28.1304187774%R,O3 @S2B: 2.1354837417V - 6.3561158180 kohm,CO2: 2.6741933822,NO2 @S3B: 1.4612903594V - 1.2314276695kohm,AP1 @ S4: 1.8387097358V - 41.7836761474kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_58_153,$Temprature: 35.4838676452 Celciu,Pressure: 104.0530242919 kP,Humidity: 27.6101264953%R,O3 @S2B: 2.0903224945V - 6.9347410202 kohm,CO2: 2.6677417755,NO2 @S3B: 1.4419354438V - 1.2915005683kohm,AP1 @ S4: 1.8419353485V - 41.6747360229kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_58_069,$Temprature: 37.7419357299 Celciu,Pressure: 103.8086395263 kP,Humidity: 26.7429752349%R,O3 @S2B: 2.1516127586V - 6.1553497314 kohm,CO2: 2.6741933822,NO2 @S3B: 1.4451613426V - 1.2813762474kohm,AP1 @ S4: 1.8612903594V - 41.0289688110kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_58_000,$Temprature: 35.1612930297 Celciu,Pressure: 103.9308471679 kP,Humidity: 27.0898361206%R,O3 @S2B: 2.0935482978V - 6.8925814628 kohm,CO2: 2.6516127586,NO2 @S3B: 1.4387096405V - 1.3016700744kohm,AP1 @ S4: 1.8645161628V - 40.9226455688kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_58_916,$Temprature: 35.4838676452 Celciu,Pressure: 103.9308471679 kP,Humidity: 27.7835540771%R,O3 @S2B: 2.0709676742V - 7.1904478073 kohm,CO2: 2.5838711261,NO2 @S3B: 1.5161290168V - 1.0695507526kohm,AP1 @ S4: 1.8258064270V - 42.2233238220kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
